Text,Label
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: XYZ Ltd, Shipping Date: 2023-07-25, Tracking Number: SH27876, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 470, 278, 425, 476, Unit Price: 0.58, 1.07, 2.83, 2.76",InventoryReport
"Shipping Manifest, Shipping Details: Overnight, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2024-12-14, Tracking Number: SH57730, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 86, 72, 161, 335, Unit Price: 2.54, 0.86, 2.76, 2.03",InventoryReport
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 340, 301, 378, 378, Unit Price: 1.49, 1.89, 2.16, 0.91",InventoryReport
"Invoice, Vendor: ABC Corp, Customer: Jane Smith, Invoice Date: 2023-04-07, Invoice Number: 24687, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: Regional Distribution, Shipping Date: 2023-11-02, Tracking Number: SH81566, Items: Books (10), Pens (20)",ShippingDocument
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-10-15, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2023-05-21, Tracking Number: SH34892, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2023-01-11, Order ID: PO6032, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: XYZ Ltd, Shipping Date: 2023-09-23, Tracking Number: SH35791, Items: Books (10), Pens (20)",ShippingDocument
"Invoice, Vendor: ABC Corp, Customer: Jane Smith, Invoice Date: 2023-09-06, Invoice Number: 89187, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: XYZ Ltd, Shipping Date: 2024-05-21, Tracking Number: SH93669, Items: Books (10), Pens (20)",ShippingDocument
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: Regional Distribution, Shipping Date: 2024-06-12, Tracking Number: SH24602, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: ACME Corp, Supplier: ABC Corp, Order Date: 2024-10-14, Order ID: PO2274, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-01-05, Tracking Number: SH68657, Items: Books (10), Pens (20)",ShippingDocument
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2023-09-17, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Invoice, Vendor: ABC Corp, Customer: John Doe, Invoice Date: 2024-07-08, Invoice Number: 61382, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-07-20, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-10-15, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-10-20, Tracking Number: SH71923, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: XYZ Ltd, Supplier: Global Supplies, Order Date: 2023-07-23, Order ID: PO4004, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-05-27, Tracking Number: SH53951, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 298, 181, 448, 235, Unit Price: 1.05, 2.03, 2.07, 1.13",InventoryReport
"Purchase Order, Buyer: XYZ Ltd, Supplier: Global Supplies, Order Date: 2024-01-25, Order ID: PO2840, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 264, 321, 203, 312, Unit Price: 2.98, 2.69, 0.7, 2.76",InventoryReport
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2024-01-07, Invoice Number: 58493, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-09-10, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Invoice, Vendor: ABC Corp, Customer: John Doe, Invoice Date: 2023-02-16, Invoice Number: 14002, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-12-06, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-08-28, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2024-07-06, Invoice Number: 49316, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 442, 136, 316, 487, Unit Price: 1.28, 0.83, 1.41, 1.62",InventoryReport
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2024-11-06, Order ID: PO6358, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Invoice, Vendor: ABC Corp, Customer: John Doe, Invoice Date: 2024-04-22, Invoice Number: 45101, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Overnight, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2023-08-07, Tracking Number: SH38058, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2023-08-27, Order ID: PO5849, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: Regional Distribution, Shipping Date: 2024-12-27, Tracking Number: SH50406, Items: Books (10), Pens (20)",ShippingDocument
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-06-06, Tracking Number: SH80590, Items: Books (10), Pens (20)",ShippingDocument
"Shipping Manifest, Shipping Details: Overnight, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2024-07-15, Tracking Number: SH89693, Items: Books (10), Pens (20)",ShippingDocument
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2023-11-04, Invoice Number: 69807, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: Regional Distribution, Shipping Date: 2023-12-06, Tracking Number: SH58467, Items: Books (10), Pens (20)",ShippingDocument
"Shipping Manifest, Shipping Details: Overnight, Sender: ABC Corp, Receiver: XYZ Ltd, Shipping Date: 2024-12-04, Tracking Number: SH85868, Items: Books (10), Pens (20)",ShippingDocument
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: Regional Distribution, Shipping Date: 2023-11-11, Tracking Number: SH80284, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: ACME Corp, Supplier: ABC Corp, Order Date: 2023-03-19, Order ID: PO7704, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-09-06, Tracking Number: SH42963, Items: Books (10), Pens (20)",ShippingDocument
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2024-05-26, Invoice Number: 56266, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Purchase Order, Buyer: XYZ Ltd, Supplier: Global Supplies, Order Date: 2023-10-22, Order ID: PO7831, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-10-25, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2024-01-19, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-07-07, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 76, 372, 211, 477, Unit Price: 1.51, 2.97, 0.73, 0.84",InventoryReport
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-06-02, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 340, 120, 68, 107, Unit Price: 2.72, 0.61, 1.88, 2.76",InventoryReport
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-12-19, Tracking Number: SH44171, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 476, 126, 273, 343, Unit Price: 2.64, 2.89, 2.89, 2.7",InventoryReport
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2024-09-07, Order ID: PO2715, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-08-13, Payment Method: Debit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Purchase Order, Buyer: ACME Corp, Supplier: ABC Corp, Order Date: 2024-10-21, Order ID: PO5160, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2024-07-23, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: Regional Distribution, Shipping Date: 2023-09-13, Tracking Number: SH29274, Items: Books (10), Pens (20)",ShippingDocument
"Invoice, Vendor: ABC Corp, Customer: John Doe, Invoice Date: 2023-08-21, Invoice Number: 79403, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2023-10-22, Tracking Number: SH69027, Items: Books (10), Pens (20)",ShippingDocument
"Invoice, Vendor: ABC Corp, Customer: Jane Smith, Invoice Date: 2024-04-16, Invoice Number: 20549, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-11-03, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 254, 258, 455, 111, Unit Price: 1.21, 1.49, 1.21, 2.39",InventoryReport
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 393, 462, 144, 330, Unit Price: 1.04, 2.08, 1.64, 1.66",InventoryReport
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-12-05, Tracking Number: SH57664, Items: Books (10), Pens (20)",ShippingDocument
"Invoice, Vendor: ABC Corp, Customer: John Doe, Invoice Date: 2024-07-05, Invoice Number: 13813, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Invoice, Vendor: XYZ Ltd, Customer: John Doe, Invoice Date: 2023-05-05, Invoice Number: 77175, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Purchase Order, Buyer: XYZ Ltd, Supplier: Global Supplies, Order Date: 2024-11-25, Order ID: PO9681, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2023-05-24, Tracking Number: SH29081, Items: Books (10), Pens (20)",ShippingDocument
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2023-12-20, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2023-10-01, Order ID: PO1375, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Overnight, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2023-12-16, Tracking Number: SH94668, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 311, 408, 434, 423, Unit Price: 0.74, 0.52, 1.05, 1.44",InventoryReport
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 297, 366, 231, 301, Unit Price: 2.76, 1.59, 2.64, 2.34",InventoryReport
"Purchase Order, Buyer: ACME Corp, Supplier: ABC Corp, Order Date: 2023-06-10, Order ID: PO5328, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Purchase Order, Buyer: XYZ Ltd, Supplier: Global Supplies, Order Date: 2024-05-08, Order ID: PO1759, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Invoice, Vendor: XYZ Ltd, Customer: John Doe, Invoice Date: 2024-05-23, Invoice Number: 97807, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Invoice, Vendor: ABC Corp, Customer: Jane Smith, Invoice Date: 2024-01-10, Invoice Number: 59866, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-10-18, Tracking Number: SH67450, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 211, 308, 179, 483, Unit Price: 1.2, 2.16, 0.78, 2.52",InventoryReport
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2024-01-11, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 336, 433, 499, 389, Unit Price: 1.43, 0.79, 1.05, 0.55",InventoryReport
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-01-02, Tracking Number: SH52600, Items: Books (10), Pens (20)",ShippingDocument
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2023-09-22, Payment Method: Debit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Purchase Order, Buyer: XYZ Ltd, Supplier: Global Supplies, Order Date: 2024-09-03, Order ID: PO2931, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 285, 116, 251, 301, Unit Price: 0.75, 2.44, 2.02, 2.64",InventoryReport
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-06-17, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-11-16, Tracking Number: SH83883, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 343, 236, 448, 156, Unit Price: 1.81, 0.64, 2.2, 0.64",InventoryReport
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 472, 407, 253, 236, Unit Price: 2.53, 1.37, 2.96, 0.79",InventoryReport
"Purchase Order, Buyer: ACME Corp, Supplier: ABC Corp, Order Date: 2023-12-04, Order ID: PO7208, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2023-04-08, Order ID: PO2915, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2023-09-25, Order ID: PO9854, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-06-19, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Invoice, Vendor: ABC Corp, Customer: Jane Smith, Invoice Date: 2023-09-06, Invoice Number: 29983, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-10-16, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Purchase Order, Buyer: ACME Corp, Supplier: ABC Corp, Order Date: 2023-07-21, Order ID: PO4879, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 248, 384, 311, 81, Unit Price: 2.02, 2.48, 1.24, 2.61",InventoryReport
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2024-12-27, Invoice Number: 35624, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2024-01-11, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 71, 296, 337, 380, Unit Price: 2.11, 1.58, 2.61, 1.23",InventoryReport
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 410, 203, 298, 91, Unit Price: 0.64, 1.32, 2.38, 1.72",InventoryReport
"Purchase Order, Buyer: ACME Corp, Supplier: ABC Corp, Order Date: 2024-09-06, Order ID: PO4456, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2023-11-16, Payment Method: Debit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 126, 380, 64, 311, Unit Price: 1.9, 0.9, 1.48, 2.58",InventoryReport
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2023-04-07, Invoice Number: 16085, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2024-07-06, Tracking Number: SH13982, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2024-01-16, Order ID: PO4055, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-01-09, Tracking Number: SH84125, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 193, 245, 341, 422, Unit Price: 2.09, 0.92, 2.56, 2.92",InventoryReport
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2024-05-27, Invoice Number: 93224, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2023-04-20, Invoice Number: 21710, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Invoice, Vendor: ABC Corp, Customer: Jane Smith, Invoice Date: 2023-07-21, Invoice Number: 98115, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2024-03-28, Order ID: PO3412, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 79, 121, 203, 228, Unit Price: 1.78, 1.72, 2.96, 0.54",InventoryReport
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 267, 73, 126, 367, Unit Price: 2.32, 1.46, 2.83, 2.42",InventoryReport
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-01-10, Tracking Number: SH35630, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2024-06-23, Order ID: PO2237, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-03-25, Payment Method: Debit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 493, 93, 473, 329, Unit Price: 1.18, 0.58, 0.62, 1.71",InventoryReport
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-09-06, Tracking Number: SH39074, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2024-06-22, Order ID: PO3069, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-08-22, Tracking Number: SH61361, Items: Books (10), Pens (20)",ShippingDocument
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 429, 426, 248, 350, Unit Price: 2.85, 2.73, 1.83, 2.95",InventoryReport
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2023-12-09, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 153, 57, 308, 197, Unit Price: 0.96, 1.59, 2.69, 2.08",InventoryReport
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-12-15, Payment Method: Debit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Invoice, Vendor: XYZ Ltd, Customer: John Doe, Invoice Date: 2023-10-08, Invoice Number: 55634, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Standard, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2024-01-05, Tracking Number: SH19064, Items: Books (10), Pens (20)",ShippingDocument
"Invoice, Vendor: ABC Corp, Customer: John Doe, Invoice Date: 2023-10-27, Invoice Number: 57389, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-09-05, Tracking Number: SH49980, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2023-03-13, Order ID: PO1432, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 305, 145, 139, 368, Unit Price: 1.11, 1.5, 2.96, 1.43",InventoryReport
"Invoice, Vendor: XYZ Ltd, Customer: John Doe, Invoice Date: 2024-09-04, Invoice Number: 98654, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-03-20, Tracking Number: SH63043, Items: Books (10), Pens (20)",ShippingDocument
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-07-19, Tracking Number: SH31985, Items: Books (10), Pens (20)",ShippingDocument
"Shipping Manifest, Shipping Details: Overnight, Sender: ABC Corp, Receiver: Regional Distribution, Shipping Date: 2024-10-16, Tracking Number: SH74306, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2023-10-03, Order ID: PO3589, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Inventory Report, Products: Apples, Bananas, Oranges, Grapes, Category: Fruits, Units Sold: 394, 96, 164, 362, Unit Price: 1.45, 2.88, 0.71, 1.85",InventoryReport
"Shipping Manifest, Shipping Details: Overnight, Sender: ABC Corp, Receiver: XYZ Ltd, Shipping Date: 2023-09-14, Tracking Number: SH27525, Items: Books (10), Pens (20)",ShippingDocument
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-02-06, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Invoice, Vendor: XYZ Ltd, Customer: Jane Smith, Invoice Date: 2024-09-13, Invoice Number: 27304, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2023-04-18, Order ID: PO2058, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Invoice, Vendor: ABC Corp, Customer: John Doe, Invoice Date: 2024-08-18, Invoice Number: 17344, Items: Laptop ($1000), Mouse ($50), Total Amount: $1050",Invoice
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-09-04, Payment Method: Cash, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Shipping Manifest, Shipping Details: Standard, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2024-01-07, Tracking Number: SH57806, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2023-10-07, Order ID: PO5607, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2023-04-03, Order ID: PO4114, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Purchase Order, Buyer: ACME Corp, Supplier: Global Supplies, Order Date: 2023-10-01, Order ID: PO8161, Items: Laptops (10), Monitors (5)",PurchaseOrder
"Receipt, Store Name: QuickShop, Address: 123 Main St, Transaction Date: 2024-03-13, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Receipt, Store Name: MegaMart, Address: 123 Main St, Transaction Date: 2023-01-21, Payment Method: Credit, Items: Bread ($2), Milk ($1.5), Total Amount: $3.5",Receipt
"Shipping Manifest, Shipping Details: Overnight, Sender: Global Logistics, Receiver: XYZ Ltd, Shipping Date: 2023-11-16, Tracking Number: SH17643, Items: Books (10), Pens (20)",ShippingDocument
"Purchase Order, Buyer: XYZ Ltd, Supplier: ABC Corp, Order Date: 2024-01-07, Order ID: PO5055, Items: Laptops (10), Monitors (5)",PurchaseOrder
