Filename,Content
receipt167.jpg,"PAPPADEAU X SEAFOOD KITCHEN Pappadeaux Seafood Kitchen (612) 7800 Airport Blvd (HOU) Houston, Tx 77061 (713) 847-7622 0089 Table 7 #Party 2 DANIEL 0 = SvrCk: 7 12:46 01/07/17 DINE IN 1 Side Craw Etouffee 4oz 10.98 = 1 Pan Seared Tilapia 2.29 2 Tea 5.98 Sub Total: 38.95 Tax: Slava Sub Total: 42.16 01/07 13:29 TOTAL: 42.16 Tip Not Included | Thank you for dining at Pappadeaux! j 6 158 : 18% | 20%"
receipt169.jpg,"CARL’S JR Restaurant 1100580 11961 Beach Blvd. Stanton, CA 90680 (714)895-5114 9/27/2017 12:13:06 PH Order 375719 Cashier: Alvaro I | Box #1 0.00 1 All Star Meal #1 1,00 Db] Chbgr 0.00 Hot Dog 0.00 Baked Cookie 0.00 Lg Fries 3.00 Lg Bev Bar 3.00 SubTotal Tax Total Cash Change To Go Thank you for visiting! Ticket #45 Itens in-bag(s): 4"
receipt17.jpg,"TRADING COMPANY tradingcompany .com 7285 Roswell! Road Sandy Springs, Georgia 30328 Ais -follaot Tb1:40 : Chk :202524 Nee /10/2017 6:23 Coke Shrimp Entree Mac n Cheese French Fries BBQ & Blue Chz chips Discount :BBQ & Blue Chz Sprite Lobster Rol] Sub State Tax Total Total Due 1/2 Priced Oysters on the Half Shel]. 4- 6 pm daily"
receipt170.jpg,"Delmonico’s #70056 3.44 46,39 be 46. 39 Not Included raeetearerp ee"
receipt171.jpg,"Buca di Beppo Store#0511 Universal City, CA 91608 818.509.9463 07/15/2016 7:57 PM 40020 Server: Molly tale a ay Dining Iced Tea si Tic Bread 9 Chian iti (2 614.00) G nti 5 Antipasto Salad premo Pizza ee ccceetecceccceaecctcoectsccscccocoo Sd We value your opinion. Visit bucafeedback.com to complete a brief survey and enter our weekly drawing for a chance to win a $100 digital promotional certificate. See bucadibeppo.com/buca-feedback-rules for Official Rules and restrictions. u a dn’t 091 257 000 051 115 Bteor, nate a Ip, DOlg | SHEER eee asta! % = for You 100.26 “Bara, 9.02 tooy 199,28 ""7@aaa,.. e€ Due 10928 = | There's a S day"
receipt172.jpg,DATE AND TIME PAX TABLE 266 09/12/2012 6:14 PH 6 52 CASHIER :caSHTER WAITER swarTeR FRENCH FRIES OPEN FooD VAT NO SREATHANK
receipt173.jpg,Dine In Giests: 1 Varuss by IL: $1.5 » Tioket #: 7 « 12/2200 11 :48:29/44 THAN wenn
receipt174.jpg,Table Q#1 ‘ollo Taco dd Carnitas Taco 1 Sour Crean 1 Chihuahua Cheese Net Total IL Sales MPEA Tax Restaurant TOTAL * ‘Siig Food: $12.40 Be $2 n A Robinson Hill Company It's The ExpeRHience That Counts! Tell us about your visit! Wow. rob Lnisonht | 1ysa. comi/guest survey
receipt175.jpg,"Ipanema Brazilian Steak House 2023 South Pine Avenue *s Ocala, Florida 34471 (352) 622-174) Dat €: 04/13/18 Time: 09:16 pm rer te 415 VINCI fs 41) Pay This Anount: Recommended Gratuity; ON = $8.39 23h = $9.65 254 = $10.49 Tra Ty Please Cone icin MAGMA ATT"
receipt176.jpg,"Bar Louie Huntsville 365 The Bridge St. ,Suitel Huntsvilte, AL, 35866 Server: 07/03/2015 Cashier: 143/2 4:42 PM Guests: 1 20111 Reprint #: 1 Whiskey . 6.25 Subtota | 6.25 Tax 1.31 Total 1286 CASH 10.00 Change 2.44 Thank you for visiting us! Ask us about hosting your party or private event at Bar Louie Huntsville! Eat, Drink, Be Happy! huntsvil le@barloujeamerica.com --- Check Closed ---"
receipt178.jpg,El Charro Cafe Ventana 6910 E SUNRISE DR Server: Ana 06/24/2018 Table 24/1 8:00 PM Guests: 2 #30076 Coors Light 5.00 Ice Tea 3.5 Shrimp Fajita 18.95 Stuffed Chicken 17.95 Subtotal 45.15 Tax 2.18 Total 47 30 Balance Due ayy (S\0) oO FOR FREE!!!
receipt179.jpg,"Gourdough's Pu 2700 South Lanar Blvd ‘Austin, TX 7870¢ Phone; (512) 91 3008 BAR PM B chk 7862 “Yan21'17 1 FREEBIRO 5.50 1 ICE CREAM 200 1 LONESTAR 3.50 ORIGINAL TTL 11,00 Tx 0.91 09:38PM TOTAL 14-37 Follow us @gourdoughspub on Facebook or Twitter for the Jatest and greatest specials!"
receipt18.jpg,Chef Wang 1902 Jericho Tumpike New Hyde Park NY 11040 Tel: 516 354.2858 Fax 516.776.0587 [ AS ] Dine In # 1022 Server: lily 02/02/19 Person : | $5.25 | $9.95 $8.75 $8.75 Little Juicy Pork Buns | Beef w Bak Choy (L) | Hunan Beef (1) SubTotal Sales Tax Total $35.52 Thank You Have A Nice Day
receipt180.jpg,"Server: Receipt FourthStreetMill eeeic 2124 BONITA AVENUE LA VERNE, CA 91750 (909) 596-1564 Dine In Server: Chris D. Sep 29, 2018 Receipt: 4433 5:38 PM Table: PS RR cee AAR Item(s) Lamb Burger $13.00 NO Goat Cheese NO Bread - Medium Sauce On Side Kids Grilled Cheese $5.00 Kids Fries $3.00 Sweet Potato Fries $8.00 Kids Cheeseburger $7.00 - NO Ketchup - No bun Sub sourdough Beef Burger $10.00 ~ Medium Rare Sides $3.50 - Bacon (2) Slices i ee pee Subtotal $49.50 Sales Tax (Incl. 9.5%) $4.70 Total $54.20 a ee he,"
receipt181.jpg,"me ice alin soso Vos orice 8B subtotal a Tax 078 ime Pie, Car Total Paid 12.083 state Tax 5"
receipt182.jpg,"XWL WIOLENS 00"" ve [39 2409 9 OS'S2 Gul yeds SSOA & 00°91 yoeutds paaynes | os'vL sBuly UOLUD | cS snBeiedsy | oc'ol o}e}0d payed | os'9 Jamo ye [Ned | ' 0s°69 uy euog axeqiy | ‘ 00°Z12 zog, dls b { ur 9uLd ue WdeS: ZO 91, LO4dy «S380 1901 440 Love LaL yeyyaqey S201 02001 440A MAN ‘AIOA MAN SeO|sauy a4} 40 aNuady 1221 0z98# $,O0STH4 130"
receipt183.jpg,"seererceeesennenaenennaateeente tte Finnegan’s Way Check 822819 1344 Ocean Drive Miami Beach Florida 33139 Tel, 305-672-1747 08/21/17 8:38 PH Table 15 Cust 1 Waiter 86 IRYNA Prrerrtnrre c 4 SORE MOJITO’S 40.00 BACAROL LIGHT Taxable: 40.00 Sub-total: 40.00 Sales Tax 7%: 2.80 Resort Tax 2%; 0.60, Total: ""43°60 Voluntary 18% Tip 720 feel free to adjust or renove tip anount at your discret ion tal 50.80"
receipt184.jpg,"JALISCI 24 ian 70 i 512-285=4040 or 5Y3-285-3950 ie "" 5/4848 $1 11748. Al Prin i 8.99 Sales Tax 0.74 Processing Fee = o 21 f TOTAL 10.00 BALANCE DUE 10.00 Processing fee will be removed if the check is paid in cash. NTL Uri ernconAnaTiie (iis:"
receipt185.jpg,"TREE ERERA RRR EEEREREEAE LEEKS EREERKEREEE OO 0193 Table 54 #Party 2 WILLIAM L SvrCk: 10 8:07p 03/22/13 DINING ROOM TS MAIN DINING 1 BEEFEATER-MART INI 11.50 1 ROSEMARY CAIPIRINHA 13.00 ] CRABCAKES 17.00 1 BLACK PEPPER BACON 12.00 1 Millenium 2# 52.00 1 NY SIRLOIN 46 .00 1 BRUSSEL SPROUTS 13.00 | ESPRESSO 4.50 1 LAUREN’S HAZELNUT TORTE 5.00 ) 03/22 9:539TOTAL: 193.35 S Lo 0. LSS =>, =e ee re ee eee ee ee"
receipt186.jpg,"JT's Diner 37011 Cook Street (760) 797-2100 Server: Braulio 102/1 Guests: 2 Coffee (2 @2.95) Two Eggs Any Style Whole-Wheat Pancakes Hawaiian Sausage Subtotal Tax Total 02/12/2016 10:28 AM 50022 5.90 6.95 8.95 4,50 26 .30 2o10 28.40"
receipt188.jpg,"Spiral Diner & Bakery 608 E Hickory St Denton, TX 76205 Orders 185736 Eat In Order Server: Sarah & Table: 9 Date: 6/16/19, 10:04 AM Real Smooth $7.99 Short Stack $8.59 Coffee $2.99 Breakfast Quesadilla $13.99 NO Sausage +$0 .00 Grilled Spinach +$1 99 Southern Comfort un a subtotal: ts aes $46.54 Tota) TOMis: 2 <q oa et oak Fotals kee 0.38 Total: 8 ‘ 50.38 Order Balance due: $ www.spiraldiner .com"
receipt189.jpg,"New China nao North Hil ea.sutel”~ 102 sa, AZ 85205 resiquoria 9886/9892 Walk In ure. 03-12-2016TIme 02pm __# 23 30S ~ 1 Beefw, Broccoli 8.25 w. Chicken Fried Rice 2,00 1 Sweet / Sour Chicken 7.95 1 Chicken Chow Mein 675 Amount: 24.95 TAX(8.05%): 2.01 TOTAL: 26.96 Thank you very much"
receipt19.jpg,"UMIX 4327 N. Expressway 77/83 956-350-8686 Brownsville, TX 78521 956-543-5089 Ticket oe User : KRIST Station Sales Rep KRIST ean 6:30:31 PM Item Qty Price Total Description"
receipt190.jpg,"MIGveLS, Me: ‘85 (613) 876 - 2567 187 MEGAN F To 2A cx aa"
receipt191.jpg,"Bombay Grill House 764 9TH AVE NEW YORK, NY 10019 2129771010 Any Special Offer will be at End of Receipt ORDER: Table 2 Dine In 30-Jun-2018 10:36:38P Transaction 104379 Onion Bhajia Lamb Vindaloo Konkan Fish Curry Shrimp Briyani Garlic Naan Hess Cabernet Subtotal Tax Total CREDIT CARD AUTH MASTERCARD 0148 Tip Total mZu— $5.95 $14.95 medium $16.95 medium $16.95 medium $4.00 $50.00 $108.80 $9.66 $118.46 $118.46 SH cnwin Al EXANDER"
receipt192.jpg,"MOD Pizza 7602 Sand Ave NH suite A Stanwood, WA 98292 Phone 360, 205.9680 5/19/2019 4:06:54 PM Order Te oraneico Draft Beer (2 @ 4.97) untain Drink (1602) ‘Pizza"
receipt195.jpg,"Ber Rua anwar de apie aoe ‘Transt: 241605, ° 76s omnis US 1 vies Sut 1 Fes oD 1 SELLETS Po Twitter REVIEW / <-REPRINTED-”"
receipt196.jpg,"Amici Conyers 1805 Parker RD Suite 6110 1805 Parker RD (678) 890-2005 Server: Nicole 06/10 Table 52/1 ‘ae Guests: 2 30004 Seat 1 Jpabb RRR ERE EERO EEEEEEEE EE er Boertte Calzcne Ce Side Caesar 4.99 Subtctal 19.27 Tax 1.35 Total 20.62 Seat 2 Jee eb appa RISER E IERIE Coke 22d Db] Stack Cheeseturger 8,99 Bacon 0.99 Subtctal 12,27 Tax 0.86 Tctal 13.13 Subtotal 31.54 Tax 2.21 i 93,75 Total 3 Balance Due 33.75 you for dining with us! TED GRATUITY:"
receipt197.jpg,"eee] Geet MME: OFMRES CHECKE 7128.1 Closed to Credit Card DATE/TIME: 12/91/2018 6:06:02 Sabi: OF So happy about your visit! 1 SAL $20.00 CHICKEN (MuRGH) PALA, (Sar $18.00 (CHEESE) 1 veoAN BENGAN SHARTAY $17.00 Subtotal $55.00 Tax 3,30, Total before tip: 30) Tip amount"
receipt198.jpg,"BAR BISTORANTE STABILINENTO HARBIN E TERHALE SAN HONTANO S.R:t ‘acco AKENO (NAD VIA $.MONTANO paRTITA Tua 00200430635 EURO 2x 0-0 basso’ ¢ Stoviglie 1,00 2x 5-00 Hacedonia 10-00 Insalata Negombo 10.00 Bufala 8.00 Ponodorini 4.00 Nat 1/2 It 1.00 TOULE € at 00 CONTANTE REG. 001 OPER. 1 28-08-2018 12:41 SCONTRINO FISCALE N. 52 ha ee tu 4400312"
receipt199.jpg,"est ft to 100 SERVER 103/1 4959 6ST Z5nug’17 8:03PM Dining J avion Silver RX 16.00 margarita rx y 1 J Staub Tavion Silver fx 16.00 : margarita rx TDA Delsonico 14 62.00 ) | Truffle Fries 13.00 _ 1 Wac/Cheese 12.00 | Asparagus 13,00 ) 1 BAKED cooKre 10.00 4 SUBTOTAL 742.00 ) Add-On Tax Food 70 7 Add-On Tax Bev 2 Resort Tax Lies TOTAL UE $154.7 For your conventence suggested gratuities ‘are shown below 18% gratuity $25.56 20% gratuity $28.40 22k gratuity $31.24"
receipt20.jpg,it 12:49 PM 2 igh YOUR GUEST NUMBER IS We IN-N-QUT BURGER SANTA CLARA 2012-04-27 12:48 PM 176 1 262 1110 Cashier: KEVIN DU Check : 12 red HAMB 9.0 W GRXLX TM Inst pro > Counter—Take Out TAX 8.25% 2. Ge Amount Due ho . ig Gash render ofotany .00 Change 2 THANK .83 ane 7) OUs lesa
receipt200.jpg,"aapesannennenenne resents ene Es vet Saat 9 Test Helly, cA 0068 Hel 310-270-4455 6/21/ Sarah 12 Total Due"
receipt201.jpg,"ER Sy- ) Bohmer Strape 11a Kein ees aii ide 4190 Bag Leonte] den SNe oe « Tel: 07213/80063 Thr Einkaut am 17.44 2021 um 18:43 Uhr EUR SPAR CLEMENTINEN 1kG 0,99 A A 'onsersparni¢ 1,00 BERGBARON 3,99 A ektionsersparni ¢ 4,30 BRESso 1,99 4 MeNgenvor-te | -1,00 BRESSo KNOBL 1,99 4 Mengenvorte; | -1,00 SUMME - 6,96 Thre Ersparnis heute: 7,30 EUR ZAHLUNG Ba ; 10,00 RUCKGELD 3,04 exc] , MWST Inc]. 10, 00% 6,33 ,63 6,96 4 a Kassier 2146995 Kassa 002 gop 7324 Pog g Ss PME 00z2111rrBasae tbe: se chara sver ord MEDS: //KSV. Span, at inate Vielen Dank fur Thren Einkaut bej SPAR"
receipt202.jpg,"MEUROSPARKS Bohmer straBe 11a 4190 Bad Leonfel den Tel: 07213/80063 SPAR CLEMENT INEN 1KG 0,99 A Akti onsersparnt s 1,00 BERGBARON 3,99 A Aktionsersparnis 4,30 BRESSO 1,99 A Mengenvor tei | -1,00 BRESSO KNOBL 1,99 A Mengenvortei | -1,00 6,96 ZAHLUNG BAR RUCKGELD 3,04 10, 00% Kassier 216202 Kassa 002 Bon 7324 Pos.4 WM 9420003816002211117184326 7524 nsicherhei tsverordnung rierkasse! ar .at/Yn5qzR3tQ78 //rksv «SP Vielen Dank fur Thren Einkauf bei SPAR Regist https:"
receipt203.jpg,"EURO SPARKY Bohmer StraBe lla 4190 Bad Leonfel den Tel: 07213/80063 EUR Be ee SS Se SPAR CLEMENTINEN 1KG 0,99 A See ates eee neon tionsersparnis 1,00 Se ere Seta BERGBARON 3,99 A 2 ait ie Aktionsersparnis 4,30 teas BRESSO 1,99 A eat Bakes Mengenvortej ] =18.00 Se = aS BRESSO KNOBL 1,99 A nS i Mis Mengenvortei ] =1500 “ SUMME 6,96 ZAHLUNG BAR 10,00 RUCKGELD 3:04 excl. MIST. = Inc), J we: 10, 00% 6.33 0,63 sg 66"" Kassier 216202 Kassa 002 Bon 7324 Pos.q4 MN SM Regi str ierkassensi cherhei tsverordnung https: //rksv. spar. at/Yn5qzR3ta78 Vielen Dank fur Thren Einkauf bei SPAR"
receipt204.jpg,"Haba 1 ayy Main R, Ye lahanka, 8, IST ND: 49a lore “56006 4 294ANF NB195L 127 . Sep-25, 2021 vs Administrator 20:47:36 QTY pp RATE AMOUNT"
receipt205.jpg,"NICE UPER Doddabia } tay, Main Road, Ne a Ye lahank 4, Bangalore 960064 GST NO; 29K ANE N8195L.127 MART “G 111 No: 68404 Sep-25-7071 rs Administrator 20:47:36 Tien Kame ary ’"
receipt206.jpg,"NICE MART ~ JIPER MARKET Doddaba I apur Main Road, Near CRPF Yelahanka, Bangalore 260064 GST NO: 29AANENB195L.127 'Bi11 No: 68404 Sep-25-7071 V2 Administrator 20:47:36 {tem Name QTY MRP RATE AMOUNT Classmate NO KL 1.00 55.00 53.00 53. Of tt bat i273 1.00 180.00 162.00 — 162.0¢ t t bol] 2.00 15.00 10.00 20 .0f"
receipt207.jpg,UpiMARKT (jenuss perbindel SP 4202 Hel Lmonsédt . Untere Gewerbeze! Tel 07215 / 38231 www .unimarkt at Feinkost Waage Coca-Cola Light Aktion GEGEB BAR RUCKGELD EUR excl 2.01 0.83 KKK KK KKK ERA KHXK KHER Gesam trabatt ink l. SKIKE IRE BEES BE DIENER DATUM ovorka Rena 95.11.¢!
receipt208.jpg,"UWNIMARKT Genuss verbindel AO 4202 Hel lmonsédt, Untere Gewerbezeile 1 Tel 07215 / 33231 WwW, Uninarkt, at Feinkost Waage Coca-Cola | ight Aktion SUMME EUR GEGEBEN BAR RUCKGELD EUR M-Satz excl MUST 10.00% etl O27 00% 0.83 0.16 4707077000000 OO EK Gesamtrabatt inkl. Aktion 0.30 Eu ARERR KK KKK KKK K XK KKK HKK KKK X KassenID: 840002 NR / KAS BEDIENER DATUM 1467 002 Hovorka Rena 25,11.2 Ab sofort bei UNIMARKT Punkte einldsen und Geld sparen! Anmelden unter www Payback, at Vieler Kommen Si"
receipt209.jpg,UpNInARKT ’ Gjenuss ve rbind 4202 Hel lmonsédt Untere Gewerbezeile 1 Tel 07215 / 38231 www .unimarkt at Feinkost Waage Coca-Cola | ight Aktion BAR KRKKEKA Aktion 0.30 Euro KRKEKX KKK KIRK I IH Gesamtrabatt inkl. I KKK KEKE EERE REE 840002 ai Kasseniv BEDIENt R Hovorka Rena ort bel UNIMARKT inlosen und Geld Punkte einl sparen: fib sof Anmelden unter Ww payback at ) Einkal fi Vielel Dank ful ; uns wieder best Kommen ole
receipt21.jpg,ta Piczria& ave 20 500 6.00 0:00 7.00 0.00 Nore (s) 12.80 (5) Tita (s) 10.00 43.00 2.58 $6.8 » Tidet #: 5/12/2017 7:4 a« 8:12 PX THANK You
receipt210.jpg,"—_——""~S— Chandu Dhabé 1 NH-4, Nelatt Banga alore 9181 CASH Bi Bill No: g & ptr 7,00 70.4 Rot 0 20.00 10.0) 1 1), (0. Veg t 30,00 80.00 Bislen Water 9 25.00 §0.06 Veg Fried Rice 1 70,00 70.00 \ 99,00 90.00 Palak Rice Net Amt 660.00 18 hems:"
receipt211.jpg,"70.04 46,004 Roti 10 20,00 200.06 Dal 1 60,00 60.00 Veg Kadai f 80.00 80.00 Bisleri Water <= 25.00 50.00 Veg Fried Rice 1 70.00 70.00 alak Rice 1 %og 90.60 ems; 18 Net Amt 660.00 ot 560100"
receipt212.jpg,"Chandu Dhaba NH-4, Nelama Bangalore +9181 CASH BILI Bill No Dal Veg Kadai Bisleri Water Veg Fried Rice Palak Rice Ttems; 18 10 20,00 200.00 80,00 80.00 25.00 30.00 1 70.00 70.00 1 90.00 90.00 Net Amt 660.00 DD. £24 AA"
receipt22.jpg,"Deocan Spice ‘71 Newark Avenue Jersey City Local, NJ 07306 (201) 604-1772 Server: Com Station: 6 Order #: 0110 wae ? Dine In Table: fs a Guests: 6 1 Dal Fry i ~~ 10.99 1 Paneer Butter Masala 2.83 2 rice 3.98 an Special Biryani line Offer SUB TOTAL: Tax 1: TOTAL 18% TIPS: TOTAL: 7/26/2019 10:56:49 PM Jobb bob eR ERE REAR arr accepted once order ‘ems ONLY. ARE No returns or cancellations is placed. Exchange only for faulty it SERRE ERD ERE EEO EO SOE EE PEE AWM"
receipt226.jpg,"Roosevelt CaSO WE 101 sParty FS Eira archi 4 16:43 06/25/15 cotfee 2.5 Chicken Parmesan 17.98 Prive Too Sirloin, 25.98 he Bacon-Cheese Burger 13.95 cottee 2.98 sup Total 62.75 Han: (3:30 b Total ar j oars 17:42 TOTAL oo =e not Tnolusidh < 13.85 | fe 4 >"
receipt228.jpg,coranp uxoor™ poosevelt Field qbce 101 ty L a as 0asz5/1>
receipt23.jpg,"HAWW/I ETHIOPIAN RESTAU 1125 QUEEN ST ALEXANDRIA, VA 22314 4 7037179740 Piss ORDER: Table 2 : Dine In Cashier: Mosa ae 13-Jul-2018 8:53:47P Transaction 000016 Guest 1 1 26.Fish Goulash 7 30.Dullet 1 34. Vegetarian Dish , Subtotal"
receipt25.jpg,"Thai GUST@ Thai Gusto Restaurant 2011 Hewitt Ave Everett WA 98201 Tel. 425-252-3525 Fax. 425-252-3525. Welcome to Thai Gusto Table 4 Date: 6/16/2017 12:36 PM Server: PRACH (7.1) Chang (26$3.50) #114 Garlic Delight [Chicken] [5**###] [Smal] Brown Rice] $10 #128 Red Curry [Chicken] [5***+*] [Smal] Brown Rice] Total 4 item(s) Sales Tax Grand Total Tip Guide 75¥=$4.52, 18%=$5.43, 20%=$6 03 Thank you very much. Come back again. - GUEST CHECK - This is not a receipt."
receipt250.jpg,N Bowl TERLYAK (82) 92 06-18-2010 11:18 MS) 00014 REG MG $01 Manesert oROCER* ooo147 1 #1 CHKN PLATE + AVOCADO
receipt252.jpg,REG 05-18 Manesert? MC #01 oROER* #1 CHKN PLATE AVOCADO 2019
receipt256.jpg,REG Manewer OROCER# 1 #1. CHKN PLATE 1 + AVOCADO 1 MO. ORINK *HERE TAX TOTAL CASH ce
receipt257.jpg,REG he enae? “G00 MC #01 da Manegar-1 o00141 ORCER® CHKN PLATE AVOCADO DRINK *HE RE: TAX TOTAL CASH ce
receipt26.jpg,"New Asia Buffet 14727.5 Rinaldi st San Fernando, CA 91340 Te} ;(818)898-0880 WeekEnd Dinner Date: ov-15-06-N Tine Server Tb#: D4 No. of Guest Weeken Dinner Coke AMOUNT : 31.12 TAX(Sk) : 2.80 TOTAL : 33.92 THANK YOU VERY MUCH,"
receipt260.jpg,REG Manegert? MC #01 ORDER LU: (o52) 928-6 06-18-2019 1 #1 CHKN PLATE 1 + AVOCADO TOTAL St 8810 GARFIELD AVE 399 11:19_AM 00014 ooo147 $9.39 $1.95 $2.29 $1.40 Ss. os $20.00 $4.97
receipt27.jpg,"McDonald’: es ata tt foe 1617 N ESST LOS ANGEL ¢ } ""963 TEL 22) Ka# 2 ee 742019 03:08 PM Sidel Order 97 1 Dbl Qtr Chees: iy. 99 Special Reque: t ADD Leaf Lettic» ADD Mac Sauce Subtotal 6.64 Tax 0.63 Take-Out Total teal Cashle3s 1G 0.00 Change WER# 439206 CARD. TSSUER AIW DEBIT CARD fi) se tik TRANSACTION AMO b | 1.27 CHIP READ AUTHORIZATION G1: ~ 31: 34 $e 038988 AID; av00000004; McDonald's now avai ak 2 or JberEATS"
receipt275.jpg,618-434-8880 worw akirasushigroup 7 PICKUP
receipt276.jpg,"Server: my Check 93 Hemach) Colter Nese Poke Bout Hamech) - sashims Meguro - sashimi Salmon — sashimi 3 Socke Hamacht Japapenc Selman Collar Escolar ~ sashimi Subtotal pe ‘ote ee a Thank You for y..,; ZIIZ18 8:47 PM Ve 02 $12.00 17-00 212-00 311-00 $10.00 Salmon — sashims #36.00 $12.00 310.00 $11.00 $131.00 $12.71 $143.71 152.4"
receipt277.jpg,na ute Ave Everett. uA 96701 425-512-9361 Server: Wie OS711718 8:47 PM Check #93 Table D2 Heamach) Collar #1200 Mega Poke Bout 817.00 Hamach) — Sashins £12.00 Masuro - sesnint $11.00 Selmon — sashim 10.00 3 Sockeye Salmon -~ sasnhint =36.00 Hamacht Japapeno $12.00 Saimon Collar $10.00 Escolar ~ sashim: $11.00 Subtotal 8131.00 Tax $12.71 Toter $143_71 senwnwne 15% 54 Thank You for your visit
receipt282.jpg,check #99 panach) conte WSse roke Bou) Mesto - seenint inure - seentn? Mevnon = seenint S*hockeve selon hanacht Japarene Simon cotter Etcoier - seshtmt 311-00 subtotel $131.00 Tax $12.71 Tote $143.71 I5%.4Y eee Gaanmivau for your visit.
receipt283.jpg,Setnon 3 Seckeve Sashins Saahsms Seashims 12 17 12 S11
receipt284.jpg,"Sashimy ®36_00 Jerarens Hamects Setmon ¢,"
receipt285.jpg,ze18 evere 425 1S 11710 0247 FM rapie 02 12-00 Neo 17-00 Hamach* ¢1z-00 Meguro 11-00 Salmon - sashins #10-00 S sockeye Salmon ashimt ‘$36 -00 Hamechs Jepareno s12-00 Salmon coller $10.00 311-00 Eacoter - Seshin $131.00 subtotel ran Baia fotel 6143.71 167.1 Peer r es Baivaul for your Viste.
receipt286.jpg,Server: Mic 7IIZ1S 8:47 PM Check #99 Table 02 Hamach? Col s12.00 Mean Poke Bowl 817.00 Hamacht - Sashims 12.00 Meguro - Sashims $11.00 Salmon Sashimt 10.00 3 Sockeye Salmon —- Sashimi $36.00 Hamachi Japapeno $12.00 Selmon Collar $10.00 Escolar ~ Sashimi $11.00 Subtotal $131.00 Tex S12-71 Tote $143.71 ee... (972.4 Thank You for your visit.
receipt29.jpg,"MAIO, HAWAII Longboards 92-161 Haipahe Place Kapolei, HI 96707 (808) 679-4700 Server: Elijah J 01/11/2019 Check: 24016 12:46 PM Table: 44/0 Dine In Item Price Green Salad 8,00 Ranch Wagyu Cheeseburger 19.00 Medium Wel] Garlic Fries 2.00 ADD RAW ONIONS& BACON PLZ Drink of the Day 9,75 Tea 4.00 Subtotal $42.75 Shana Discount Breakfast -3,30 HI HNLKO 4.712% GET 1.86 Tota] $41.31 Gratuity MBB 3,00 Total 77a"
receipt290.jpg,pusa Queso Platanos Orden Quesadilla salvadorena $4.00 SUBTOTAL: 5: TAX TOTAL: $24.47
receipt291.jpg,Pupusa Queso 1 Diet coke SUBTOTAL. $ TAX: $2.2 TOTAL: $24.47 TIONS
receipt294.jpg,2 Quesadilla salvadorena SUBTOTAL $2 TAX: $2 2: TOTAL: $24.47 TIP SUGGESTION: $4.40
receipt296.jpg,upusa Quesc Platanos Orden 1 Diet coke 2 Quesadilla salvadorena SUBTOTAL $2 TAX: $2.2 TOTAL: $24.47 $489
receipt3.jpg,"| FRENCH CAFE & WINE BAR } o121a Table 3 #arty 2 /) CHANDA R gyrck: 8 1:56p 06/02/15 ) 2 SAU BLANC JB 18.00 1 VEGGIE SANDWICH 11.00 4 QUICHE LORAINE 12.00 Sub Total: 41 .00 OPEN $DISCOUNT xDiscount®: 11.00 Tax 3 1,80 Sub Total: 31 .80 GRATUITY 18 7.38 | 06/02 2:44pT OT AL * 39.18 err. aan _ THANK you! PLEASE COME AGAIN! WINE TASTING 1ST TUESDAY WE TAKE RESERVATO CALL US AT. 954-565- wall SAGECAFE .NET NY"
receipt30.jpg,"ek ab Rot a VS de and acd Eh UGLAS BURGERS 415 11aa5 aeninaton Bl voitter, Calif sos (G82) 685-7484 eck 20018 2/0/18 ies © r fanerican che 9.0 S9r11 enienst 1/918 ZUCDKINI 249 Rasoberry Ice Te “¥ Sesane bun ¢ REGULARS 1 add avocado Sibel Tax *DRV THRU Cash"
receipt31.jpg,"RINCON MEXICANO 99 BROADWAY SOMERVILLE, MA 02145 6179661387 ORDER: 45 Dine In Cashier: LORENZO REYES 09-May-2017 7:19:46P Arroz Taco De Pescado Taco Tuesday Pollo Taco D Carne Asada Taco D Chorizo Taco Tuesday Pastor Horchata Taco Tuesday Pollo Taco D Cochinita Taco D Carnitas Order 7JTOG77X6ANR8"
receipt312.jpg,"1 Studio pyt.Ltd. LA BODEGA” License Amanya Hospitality 29 ,Midan Link Walking Plaza Khan Market Tel -11-43105777 / Artisana INVOICE B.No : F-1963 tat 97-Jun-2015 14:33 Ht 3) Px : 2 Oo : ATUL BRUNCH 4 COURSE 1 1,500.90 Comp. - BRINCH LAMB TACO \ 0.00 Comp. - BRUNCH FISH TACO \ 9.00 Comp. - SCRAMBLED rGG WIT = 9.00 Comp. - TAMARIND WATER \ 9,00 GUAVA AND MINT 2 390.00 Comp. - LAMB BURGER \ 0.00 Comp. - EGG BENEDICT \ 9.00 BRUNCH 2 COURSE 1 1,000.00 \ 0.00 Comp. - FLAN DE CAJETA Sub Total ° 2,890.00 Service Charge 10h : 289 .00 Food Taxable VAT 12.5% ° 344.00 Beverage Taxable VAT Vi) ae 54.00 Service Tax 5.6% : 178.00 Bill Total : 3,755.00 Thank You $! TIM WO .07486923648 SX .WD AALCATEAIDSDOOT"
