Filename,Content
order_10360.pdf,"Order ID: 10360 ‘Shipping Details: ‘Ship Name: Blondel pare et fs ‘Ship Address: 24, place Kleber ‘Ship Gy: Swasbourg ‘Ship Region: Western Europe ‘Ship Postal Code: 67000 ‘Ship Country: France Customer Details: ‘CustomerID: BLONP (Customer Name: londesdds! pe et fs Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-11-22 ‘Shipped Date: 2016-12-02 Products: Product Rossle Sauerkraut ‘Quantity: 30 Unit Price: 36.4 Total 1002.0 Product. Tharinger Rostbratwurst Quantity: 35 Unit Price: 99.0, Tota 3465.0 Product Cte de Blaye (Quantity: 10 Unit Price: 210.8 Tota 2108.0 Product Manik (Quantity: 35 Unit Price: 16.0 Total 560.0 Product Touriére (Quantity: 28 Unit Price: 5:9 ‘Total 165.20000000000002 Total Price: Total Price: 73002"
order_10361.pdf,Order ID: 10361 ‘Shipping Details: ‘Ship Name: QUICK-Stop ‘Ship Address: TaucherstraBe 10 ‘Ship Cty: Cunewalde ‘Ship Region: Western Europe ‘Ship Postal Code: 1307 ‘Ship Country: Germany Customer Details: (CustomerID: QUICK (Customer Name: QUICK-Stop Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-11-22 ‘Shipped Date: 2016-12-03 Products: Product Chartreuse vere ‘Quanity: 54 Unit Price: 14.4 Total 777.6 Product Camembert Pierrot (Quantity: 55 Unit Price: 27.2 Total 1496.0 Total Price: Total Price: 2273.6
order_10362.pdf,"Order ID: 10362 ‘Shipping Details: ‘Ship Name: Bon app ‘Ship Address: 12, rue des Bouchers ‘Ship Ciy: Marseille ‘Ship Region: Western Europe ‘Ship Postal Code: 13008 ‘Ship Country: France Customer Details: ‘Customer 1D: BONAP (Customer Name: Bon app Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-11-25, ‘Shipped Date: 2016-11-28 Products: Product NuNuCa Nuf-Nougat-Creme ‘Quantity: 50 Unit Price: 11.2 Total 560.0 Product Manjimup Dried Apples ‘Quantity: 20 Unit Price: 42.4 Total 848.0 Product Touriére (Quantity: 24 Unit Price: 5:9 ‘Toa 141.60000000000002 Total Price: Total Price: 1549.6"
order_10363.pdf,Order ID: 10363 ‘Shipping Details: ‘Ship Name: Drachenbiut Detkatessen ‘Shp Address: Walserweg 21 ‘Ship Cy: Aachen ‘Ship Region: Western Europe ‘Ship Postal Code: 52066 ‘Ship Country: Germany Customer Details: (CustomerID: DRACD (Customer Name: Drachenblt Delicatessen Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-11-28 ‘Shipped Date: 2016-12-04 Products: Product: Gorgonzola Teno ‘Quantity: 20 Unit Price: 10.0 Tota 200.0 Product Rhénbrau Klosterbier (Quantity: 12 Unit Price: 6.2 Tota 74.4 Product Lakai (Quantity: 12 Unit Price: 14.4 Total 172.8 Total Price: ‘Total Price: 447-20000000000008
order_10364.pdf,Order ID: 10364 ‘Shipping Details: ‘Ship Name: Easter Connection ‘Ship Address: 35 King George ‘Ship Cy: London ‘Ship Region: British sles ‘Ship Postal Code: WX 6FW ‘Ship County: UK Customer Details: (CustomerID: EASTC (Customer Name: Easter Connection Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-11-28 ‘Shipped Date: 2016-12-04 Products: Product: Gudbrandsdaleost ‘Quantity: 30 Unit Price: 28.8 Total 864.0 Product Flotemysost Quantity: 5 Unit Price: 17.2 Total 86.0 Total Price: ‘otal Price: 950.0
order_10365.pdf,"Order ID: 10365 ‘Shipping Details: ‘Ship Name: Antonio Moreno Taqueria ‘Ship Address: Mataderos 2312 ‘Ship Cy: México OF ‘Ship Region: Central America ‘Ship Postal Code: 5023 ‘Ship Country: Mexico Customer Details: (Customer 1D: ANTON (Customer Name: Antonio Morene Taqueria Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-11-27 ‘Shipped Date: 2016-12-02 Products: Product Queso Cabrales ‘Quanity: 24 Unit Price: 16.8 ‘Tota: 403.20000000000005, Total Price: ‘Total Price: 403.20000000000008"
order_10366.pdf,"Order ID: 10366 ‘Shipping Details: ‘Ship Name: Galeria del gatronémo ‘Ship Address: Rambla de Cataluna, 23, ‘Ship Cty: Barcelona ‘Ship Region: Southern Europe ‘Ship Postal Code: 8022 ‘Ship Country: Spain Customer Details: (CustomerID: GALED (Customer Name: Galeria del gatrénomo Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-11-28 ‘Shipped Date: 2016-12-30 Products: Product Louisiana Fiery Hot Pepper Sauce Quantity: 5 Unit Price: 16.8 Total 84.0 Product Orginal Frankurer grine Sotte Quantity: 5 Unit Price: 10.4 Total 520 Total Price: Total Price: 196.0"
order_10367.pdf,"Order ID: 10367 ‘Shipping Details: ‘Ship Name: Vaffljernat ‘Ship Address: Smagsloget 45 ‘Ship Cry: Arhus ‘Ship Region: Northern Europe ‘Ship Postal Code: 8200 ‘Ship Country: Denmark Customer Details: (CustomerID: VAFFE (Customer Name: Vaflejernet Employee Details: Employee Name: Robert King ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-11-28 ‘Shipped Date: 2016-12-02 Products: Product: Sasquatch Ale (Quantity: 36 Unit Price: 11.2 Total 403.2 Product Touriere (Quantity: 18 Unit Price: 5:9 Total 106.2 Product Louisiana Fiery Hot Pepper Sauce (Quantity: 15 Unit Price: 16.8, Total 252.0 Product Original Frankurter grine Sotte (Quantity: 7 Unit Price: 10.4 Toa 728 Total Price: “otal Price: 694. 1999999090900"
order_10368.pdf,"Order ID: 10368 ‘Shipping Details: ‘Ship Name: Emst Handel ‘Shp Address: Krchgaase 6 Ship Cty: Graz ‘Ship Region: Western Europe ‘Ship Postal Code: 8010 ‘Ship Country: Austria Customer Details: ‘Customer 1D: ERNSH (Customer Name: Emet Handel Employee Details: Employee Name: Ancrow Fuller ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-11-29 ‘Shipped Date: 2016-12-02 Products: Product Sir Rodney's Scones Quantity: 5 Unit Price: 8.0 Total 40.0 Product Rossle Sauerkraut ‘Quantity: 13 Unit Price: 36.4 Total 473.2 Product Raviol Angelo (Quantity: 25 Unit Price: 15.6 Total 390.0 Product Wimmers gule Semmekknédel (Quantity: 35 Unit Price: 26.6, Total 931.0 Total Price: Total Price: 1894.2"
order_10369.pdf,"Order ID: 10369 ‘Shipping Details: ‘Ship Name: Spit Rall Beer & Ale ‘Ship Address: P.O. Box 555 ‘Ship iy: Lander ‘Ship Region: North America ‘Ship Postal Code: 82520 ‘Ship Country: USA Customer Details: (CustomerID: SPLIR Customer Name: Spit Rall Beer & Ale Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-02 ‘Shipped Date: 2016-12-09 Products: Product. Tharinger Rostbratwurst ‘Quantity: 20 Unit Price: 99.0, Total 1960.0 Product Gnecchi di nonna Alice (Quantity: 18 Unit Price: 30.4 ‘Total 547 1999999090090 Total Price: Total Price: 25272"
order_10370.pdf,"Order ID: 10370 ‘Shipping Details: ‘Ship Name: Chop-suey Chinese ‘Ship Address: Haupt. 31 ‘Ship Gy: Bern ‘Ship Region: Western Europe ‘Ship Postal Code: 3012 ‘Ship Country: Switzerland Customer Details: ‘CustomerID: CHOPS (Customer Name: Chop-suey Chinese Employee Details: Employee Name: Michael Suyama ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-03, ‘Shipped Date: 2016-12-27 Products: Product Chai (Quantity: 15 Unit Price: 14.4 Total 216.0 Product: Wimmers gute Semmeknadel ‘Quantity: 30 Unit Price: 26.6 Total 798.0 Product Longife Tofu (Quantity: 20 Unit Price: 8.0 Total 160.0 Total Price: Total Price: 1174.0"
order_10371.pdf,"Order ID: 10371 ‘Shipping Details: ‘Ship Name: La maison d-Asio ‘Ship Address: 1 rue Alsace-Loraine ‘Ship Cty: Toulouse ‘Ship Region: Western Europe ‘Ship Postal Code: 31000 ‘Ship Country: France Customer Details: (CustomerID: LAMAL (Customer Name: La maison Asie Employee Details: Employee Name: Nancy Davetio ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-12-03, ‘Shipped Date: 2016-12-24 Products: Product inlagd Sit (Quantity: 6 Unit Price: 15.2 Total 91 19999900000090 Total Price: ‘otal Price: 91.19999990090900"
order_10372.pdf,"Order ID: 10372 ‘Shipping Details: ‘Ship Name: Queen Cazinha ‘Ship Address: Alameda dos Candrios, 891 ‘Ship iy: Sa0 Paulo ‘Ship Region: South America ‘Ship Postal Code: 05487-020 ‘Ship Country: Brazil Customer Details: (CustomerID: QUEEN (Customer Name: Queen Cozinha Employee Details: Employee Name: Steven Buchanan ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-08 ‘Shipped Date: 2016-12-09 Products: Product Sr Rodney's Marmalade Quantity: 12 Unit Price: 64.8 ‘oat 777 5099990000090 Product Cite de Blaye ‘Quantity: 40 Unit Price: 210.8 Total 8432.0 Product Camembert Pierrot (Quantity: 70 Unit Price: 27.2 Total 1904.0 Product Mozzarella di Giovanni ‘Quantity: 42 Unit Price: 27.8 ‘Tota 1167.6000000000001 Total Price: ‘otal Price: 12281.2"
order_10373.pdf,"Order ID: 10373 ‘Shipping Details: ‘Ship Name: Hungry Ow Al-Night Grocers ‘Ship Address: 8 Johnstown Road ‘Ship Cty: Cork ‘Ship Region: British sles ‘Ship Postal Code: None ‘Ship Country: Ireland Customer Details: (Customer 1D: HUNGO (Customer Name: Hungry Ow Al-Night Grocers Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-08, ‘Shipped Date: 2016-12-11 Products: Product Escargots de Bourgogne ‘Quantity: 80 Unit Price: 10.6 Total 848.0 Product Flotemysost ‘Quantity: 50 Unit Price: 17.2 Total 860.0 Total Price: Total Price: 1708.0"
order_10374.pdf,Order ID: 10374 ‘Shipping Details: ‘Ship Name: Wolski Zajazd ‘Ship Address: ul Fitrowa 68 ‘Ship Cay: Warszawa ‘Ship Region: Easter Europe ‘Ship Postal Code: 01-012 ‘Ship Country: Poland Customer Details: ‘CustomerID: WOLZA (Customer Name: Wolski Zajazd Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-08 ‘Shipped Date: 2016-12-09 Products: Product: Gorgonzola Teno ‘Quantity: 30 Unit Price: 10.0 Tota 300.0 Product Escargots de Bourgogne ‘Quantity: 15 Unit Price: 10.6 Total 159.0 Total Price: ‘Total Price: 459.0
order_10375.pdf,Order ID: 10375 ‘Shipping Details: ‘Ship Name: Hungry Coyote Import Store ‘Ship Address: City Center Plaza 516 Main St ‘Ship Cty: Elgin ‘Ship Region: North America ‘Ship Postal Code: 97827 ‘Ship Country: USA Customer Details: (CustomerID: HUNGE ‘Customer Name: Hungry Coyote Import Sore Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-06 ‘Shipped Date: 2016-12-09 Products: Product Totu (Quantity: 15 Unit Price: 18.6 Tota 279.0 Product Touriére ‘Quantity: 10 Unit Price: 5:9 Total 59.0 Total Price: ‘otal Price: 398.0
order_10376.pdf,Order ID: 10376 ‘Shipping Details: ‘Ship Name: Mare Pailarde ‘Ship Address: 43 rue St Laurent ‘Ship Cay: Montréal ‘Ship Region: North America ‘Ship Postal Code: Hi 163 ‘Ship Country: Canada Customer Details: (CustomerID: MEREP (Customer Name: Mare Pailarde Employee Details: Employee Name: Nancy Davetio ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-09 ‘Shipped Date: 2016-12-13 Products: Product: Gorgonzola Teno (Quantity: 42 Unit Price: 10.0 Total 420.0 Total Price: ‘Total Price: 420.0
order_10377.pdf,"Order ID: 10377 ‘Shipping Details: ‘Ship Name: Seven Seas Imports ‘Ship Address: 90 Wadhurst R& Ship Cty London ‘Ship Region: Brish Isles ‘Ship Postal Code: OX15 4NB, ‘Ship County: UK Customer Details: (CustomerID: SEVES (Customer Name: Seven Seas imports Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-09 ‘Shipped Date: 2016-12-13 Products: Product Rossle Sauerkraut ‘Quantity: 20 Unit Price: 36.4 Total 728.0 Product: Chartreuse vere ‘Quantity: 20 Unit Price: 14.4 Total 288.0 Total Price: Total Price: 1016.0"
order_10378.pdf,"Order ID: 10378 ‘Shipping Details: ‘Ship Name: Fok och fa HE ‘Ship Address: Akergatan 24 ‘Ship iy: Bracke ‘Ship Region: Northern Europe ‘Ship Postal Code: S-844 67, ‘Ship County: Sweden Customer Details: ‘CustomerID: FOLKO (Customer Name: Fok och f& HE Employee Details: Employee Name: Steven Buchanan ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-10 ‘Shipped Date: 2016-12-19 Products: Product Flotemysost (Quantity: 6 Unit Price: 17.2 ‘Total 103.19999990900909 Total Price: ‘otal Price: 103.19990990900999"
order_10379.pdf,"Order ID: 10379 ‘Shipping Details: ‘Ship Name: Que Delicia ‘Ship Address: Rua da Panicadora, 12 ‘Ship Cy: Rio de Janeiro ‘Ship Region: South America ‘Ship Postal Code: 02389-673, ‘Ship Country: Brazil, Customer Details: (CustomerID: QUEDE (Customer Name: Que Delica Employee Details: Employee Name: Ancrow Fuller ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-12-11 ‘Shipped Date: 2016-12-13 Products: Product Jack's New England Clam Chowder Quanity: Unit Price: 7.7 Total 61.6 Product Vegie-spread (Quantity: 16 Unit Price: 35.1 Total 561.6 Product Louisiana Fiery Hot Pepper Sauce (Quantity: 20 Unit Price: 16.8 Total 336.0 Total Price: ‘otal Price: 959.2"
order_10380.pdf,"Order ID: 10380 ‘Shipping Details: ‘Ship Name: Hungry Ow Al-Night Grocers ‘Ship Address: 8 Johnstown Road ‘Ship Cty: Cork ‘Ship Region: British sles ‘Ship Postal Code: None ‘Ship Country: Ireland Customer Details: (Customer 1D: HUNGO (Customer Name: Hungry Ow Al-Night Grocers Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-12 ‘Shipped Date: 2017-01-16 Products: Product Nord-Ost Maljeshering| (Quantity: 18 Unit Price: 20.7, Toa 372.50990000900907 Product Perth Pasties ‘Quantity: 20 Unit Price: 26.2 Total 524.0 Product Camembert Pierrot Quantity: 6 Unit Price: 27.2 Total 163.2 Product Outback Lager ‘Quantity: 30 Unit Price: 120 Tota 360.0 Total Price: Total Price: 1419.8"
order_10381.pdf,Order ID: 10381 ‘Shipping Details: ‘Ship Name: LILA-Supermercad ‘Ship Address: Carrera 2 con Ave. Bolivar 465-08 Liano Largo ‘Ship Gy: Barqusimeto ‘Ship Region: South America ‘Ship Postal Code: 3508 ‘Ship Country: Venezuela Customer Details: (CustomerID: LILAS (Customer Name: LILASupermercado Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-12 ‘Shipped Date: 2016-12-13 Products: Product Longife Tofu ‘Quanity: 14 Unit Price: 8.0 Total 112.0 Total Price: Total Price: 1120
order_10382.pdf,"Order ID: 10382 ‘Shipping Details: ‘Ship Name: Emst Handel ‘Shp Address: Krchgaase 6 Ship Cty: Graz ‘Ship Region: Western Europe ‘Ship Postal Code: 8010 ‘Ship Country: Austria Customer Details: ‘Customer 1D: ERNSH (Customer Name: Emet Handel Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-12-13, ‘Shipped Date: 2016-12-16 Products: Product Chef Anton's Gumbo Mix (Quantity: 32 Unit Price: 170 Total 544.0 Product Camarvon Tigers (Quanity: 8 Unit Price: 50.0, Total 450.0 Product Thoringer Rostbratwurst, (Quantity: 14 Unit Price: 99.0, Total 1386.0 Product Gettost ‘Quantity: 60 Unit Price: 2.0 Total 120.0 Product Longife Tofu ‘Quantity: 50 Unit Price: 8.0 Total 400.0 Total Price: ‘otal Price: 2900.0"
order_10383.pdf,Order ID: 10383 ‘Shipping Details: ‘Ship Name: Around the Hom ‘Ship Address: Brook Farm Stratford St. Mary ‘Ship Cty: Colchester ‘Ship Region: British Isles ‘Ship Postal Code: CO7 6. ‘Ship County: UK Customer Details: (CustomerID: AROUT (Customer Name: Around the Horn Employee Details: Employee Name: Laura Callahan ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-16 ‘Shipped Date: 2016-12-18 Products: Product Kenbu ‘Quantity: 20 Unit Price: 4.8 Total: 96.0 Product Valkoinen sullaa ‘Quantity: 15 Unit Price: 130 Total 195.0 Product Gnecchi di nonna Alice (Quantity: 20 Unit Price: 30.4 Total 608.0 Total Price: ‘otal Price: 899.0
order_10384.pdf,Order ID: 10384 ‘Shipping Details: ‘Ship Name: Berglunds snabbkop ‘Ship Address: Berguvsvagen 6: ‘Ship Gy: Lulea ‘Ship Region: Northern Europe ‘Ship Postal Code: §-958 22 ‘Ship County: Sweden Customer Details: (CustomerID: BERGS ‘Customer Name: Berglunds snabbkop Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-16 ‘Shipped Date: 2016-12-20 Products: Product S Rodney's Marmalade (Quantity: 28 Unit Price: 64.8 ola 1814.3999990900909 Product Camembert Pierrot Quantity: 15 Unit Price: 27.2 Total 408.0 Total Price: ‘otal Price: 2222 2990990900096
order_10385.pdf,"Order ID: 10385 ‘Shipping Details: ‘Ship Name: Spit Rall Beer & Ale ‘Ship Address: P.O. Box 555 ‘Ship iy: Lander ‘Ship Region: North America ‘Ship Postal Code: 82520 ‘Ship Country: USA Customer Details: (CustomerID: SPLIR Customer Name: Spit Rall Beer & Ale Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-17 ‘Shipped Date: 2016-12-23 Products: Product. Uncle Bob's Organic Dried Pears ‘Quantity: 10 Unit Price: 26.0, Total 240.0 Product Camembert Pierrot ‘Quantity: 20 Unit Price: 27.2 Total 544.0 Product Scotish Longbreads (Quanity: 8 Unit Price: 10.0 Total 80.0 Total Price: ‘otal Price: 864.0,"
order_10386.pdf,"Order ID: 10386 ‘Shipping Details: ‘Ship Name: Familia Arquibaldo ‘Ship Address: Rua Orbs, 92 ‘Ship Gy: Sa0 Paulo ‘Ship Region: South America ‘Ship Postal Code: 0542-030 ‘Ship Country: Brazil Customer Details: (Customer 1D: FAMIA (Customer Name: Famia Arquibaldo Employee Details: Employee Name: Anne Dodsworth ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-18 ‘Shipped Date: 2016-12-25 Products: Product Guarana Fantastica (Quantity: 15 Unit Price: 3.6 Total 54.0 Product: Sasquatch Ale (Quantity: 10 Unit Price: 11.2 Total 112.0 Total Price: ‘otal Price: 166.0"
order_10387.pdf,"Order ID: 10387 ‘Shipping Details: ‘Ship Name: Santé Gourmet ‘Ship Address: Ering Skakkes gate 78 ‘Ship Cy: tavern ‘Ship Region: Scandinavia ‘Ship Postal Code: 4110 ‘Ship Country: Norway Customer Details: (CustomerID: SANTG (Customer Name: Santé Gourmet Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-18 ‘Shipped Date: 2016-12-20 Products: Product Guarana Fantastica (Quantity: 15 Unit Price: 3.6 Total 54.0 Product Rossle Sauerkraut Quantity: 6 Unit Price: 36.4 TTotat 218 s0990900900908 Product Racltte Courdavault (Quantity: 12 Unit Price: 44.0, Total 528.0 Product Flotemysost Quantity: 15 Unit Price: 172 Total 258.0 Total Price: ‘otal Price: 1058.4"
order_10388.pdf,"Order ID: 10388 ‘Shipping Details: ‘Ship Name: Seven Seas Imports ‘Ship Address: 90 Wadhurst R& Ship Cty London ‘Ship Region: Brish Isles ‘Ship Postal Code: OX15 4NB, ‘Ship County: UK Customer Details: (CustomerID: SEVES (Customer Name: Seven Seas imports Employee Details: Employee Name: Ancrow Fuller ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-12-19 ‘Shipped Date: 2016-12-20 Products: Product Rogede silt (Quantity: 15 Unit Price: 7.6 Total 114.0 Product Flo Mix ‘Quantity: 20 Unit Price: 5.6 Total 112.0 Product Perth Pasties (Quantity: 40 Unit Price: 26.2 Total 1048.0 Total Price: ‘otal Price: 1274.0"
order_10389.pdf,"Order ID: 10389 ‘Shipping Details: ‘Ship Name: Bottom-Doliar Markets ‘Ship Address: 23 Tsawassen Biv, ‘Ship Cty: Tsawassen ‘Ship Region: North America ‘Ship Postal Code: T2F 6M ‘Ship Country: Canada Customer Details: (Customer 1D: BOTTM (Customer Name: Bottom-Dollar Markets Employee Details: Employee Name: Margaret Peacock ‘Shipper Details: ‘Shipper 10: 2 ‘Shipper Name: United Package Order Details: Order Date: 2016-12-20, ‘Shipped Date: 2016-12-24 Products: Product ture Quantity: 16 Unit Price: 26.8 Total 396.8 Product Patéchinois Quantity: 15 Unit Price: 19.2 Total 288.0 Product Tarte au sere (Quantity: 20 Unit Price: 39.4 Total 768.0 Product Outback Lager ‘Quantity: 30 Unit Price: 120 Tota 360.0 Total Price: ‘otal Price: 18928"
order_10390.pdf,"Order ID: 10390 ‘Shipping Details: ‘Ship Name: Emst Handel ‘Shp Address: Krchgaase 6 Ship Cty: Graz ‘Ship Region: Western Europe ‘Ship Postal Code: 8010 ‘Ship Country: Austria Customer Details: ‘Customer 1D: ERNSH (Customer Name: Emet Handel Employee Details: Employee Name: Michael Suyama ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-1223, ‘Shipped Date: 2016-12-26 Products: Product: Gorgonzola Teno ‘Quantity: 60 Unit Price: 10.0 Total 600.0 Product Steeleye Sou. ‘Quantity: 40 Unit Price: 14.4 Total 576.0 Product Spegesia Quantity: 45 Unit Price: 9.6 Total 432.0 Product Mozzarella di Giovanni ‘Quantity: 24 Unit Price: 27.8 Total 667 2 Total Price: Total Price: 22752"
order_10391.pdf,"Order ID: 10391 ‘Shipping Details: ‘Ship Name: Drachenbiut Detkatessen ‘Shp Address: Walserweg 21 ‘Ship Cy: Aachen ‘Ship Region: Western Europe ‘Ship Postal Code: 52066 ‘Ship Country: Germany Customer Details: (CustomerID: DRACD (Customer Name: Drachenblt Delicatessen Employee Details: Employee Name: Janet Levering ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-1223, ‘Shipped Date: 2016-12-31 Products: Product Kenbu (Quantity: 18 Unit Price: 4.8 Total 86 29999000000090 Total Price: ‘otal Price: 86 39999090090900"
order_10392.pdf,"Order ID: 10392 ‘Shipping Details: ‘Ship Name: Piccolo und mehr ‘Ship Address: Geisiwog 14 ‘Ship Cy: Salzburg ‘Ship Region: Western Europe ‘Ship Postal Code: 5020 ‘Ship Country: Austria Customer Details: (CustomerID: PICCO (Customer Name: Piccolo und maby Employee Details: Employee Name: Andrew Fuser ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-12-24 ‘Shipped Date: 2017-01-01, Products: Product Gudbrandsdaleost ‘Quantity: 50 Unit Price: 28.8 Total 1440.0 Total Price: Total Price: 1440.0"
order_10393.pdf,"Order ID: 10393 ‘Shipping Details: ‘Ship Name: Save-a-ot Markets ‘Ship Address: 187 Suffolk Lr ‘Ship Cty: Boise ‘Ship Region: North America ‘Ship Postal Code: 83720 ‘Ship Country: USA Customer Details: (CustomerID: SAVEA (Customer Name: Save-o-ot Markets Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-1225, ‘Shipped Date: 2017-01-03 Products: Product: Chang (Quantity: 25 Unit Price: 15.2 Tota 380.0 Product Tots ‘Quanty: 42 Unit Price: 18.6 Total 781.2 Product NuNuCa Nuf-Nougat-Creme (Quantity: 7 Unit Price: 11.2 Tolak 78 29999000000090 Product Gumbir Gummibarchen ‘Quantity: 70 Unit Price: 28.9, Total 1743.0 Product: Gorgonzola Teno (Quantity: 32 Unit Price: 10.0 Tota 320.0 Total Price: “Total Price: 3902.6000000000004"
order_10394.pdf,"Order ID: 10394 ‘Shipping Details: ‘Ship Name: Hungry Coyote Import Store ‘Ship Address: City Center Plaza 516 Main St ‘Ship Cty: Elgin ‘Ship Region: North America ‘Ship Postal Code: 97827 ‘Ship Country: USA Customer Details: (CustomerID: HUNGE ‘Customer Name: Hungry Coyote Import Sore Employee Details: Employee Name: Nancy Davelio ‘Shipper Details: ‘Shipper 1D: 3 ‘Shipper Name: Federal Shipping Order Details: Order Date: 2016-1225, ‘Shipped Date: 2017-01-03 Products: Product Kenbu ‘Quantity: 10 Unit Price: 4.8 Total 48.0 Product Tarte au suere ‘Quantity: 10 Unit Price: 39.4 Total 394.0 Total Price: ‘Total Price: 4420"
order_10395.pdf,Order ID: 10395 ‘Shipping Details: ‘Ship Name: HILARION-Abastos ‘Ship Address: Carrera 2 con Ave. Carlos Soublete #8-35 ‘Ship Gy: San Cristobal ‘Ship Region: South America ‘Ship Postal Code: 5022 ‘Ship Country: Venezuela Customer Details: (CustomerID: HILAA (Customer Name: HILARION-Abastos Employee Details: Employee Name: Michael Suyama ‘Shipper Details: ‘Shipper 10:1 ‘Shipper Name: Speedy Express Order Details: Order Date: 2016-1228 ‘Shipped Date: 2017-01-03 Products: Product Spegesié (Quantity: 28 Unit Price: 9.6 Total 268.8 Product Perth Pasties ‘Quantity: 70 Unit Price: 26.2 Total 1834.0 Product: Gudbrandsdaleost Quanity: 8 Unit Price: 28.8 Tota 230.4 Total Price: Total Price: 23332
